ID	block	trial_block	trial_cat	trial_total	number	violation	level_violation	onset	duration	Response	Hit_Miss	RT	pre_trial_fixcross_ISIfirst_trigger_at: 0
1	Nonet	106	106	754	7	0	0	577856	692	0	correct_rejection	NA	0
1	Nonet	107	107	755	8	0	0	578565	692	0	correct_rejection	NA	0
1	Nonet	108	108	756	9	0	0	579274	691	0	correct_rejection	NA	0
1	Nonet	109	109	757	6	0	0	579982	692	0	correct_rejection	NA	0
1	Nonet	110	110	758	5	0	0	580691	691	0	correct_rejection	NA	0
1	Nonet	111	111	759	4	0	0	581399	692	0	correct_rejection	NA	0
1	Nonet	112	112	760	6	0	0	582108	691	0	correct_rejection	NA	0
1	Nonet	113	113	761	5	0	0	582816	692	0	correct_rejection	NA	0
1	Nonet	114	114	762	4	0	0	583525	692	0	correct_rejection	NA	0
1	Nonet	115	115	763	6	0	0	584233	692	0	correct_rejection	NA	0
1	Nonet	116	116	764	5	0	0	584942	692	0	correct_rejection	NA	0
1	Nonet	117	117	765	0	1	1	585651	691	1	hit	375	0
1	Nonet	118	118	766	4	0	0	586359	692	0	correct_rejection	NA	0
1	Nonet	119	119	767	4	0	0	587068	691	0	correct_rejection	NA	0
1	Nonet	120	120	768	0	1	1	587776	692	1	hit	456	0
1	Nonet	121	121	769	5	0	0	588485	692	0	correct_rejection	NA	0
1	Nonet	122	122	770	6	0	0	589193	692	0	correct_rejection	NA	0
1	Nonet	123	123	771	0	1	2	589902	692	1	hit	372	0
1	Nonet	124	124	772	4	0	0	590611	691	0	correct_rejection	NA	0
1	Nonet	125	125	773	5	0	0	591319	692	0	correct_rejection	NA	0
1	Nonet	126	126	774	6	0	0	592028	691	0	correct_rejection	NA	0
1	Nonet	127	127	775	4	0	0	592736	692	0	correct_rejection	NA	0
1	Nonet	128	128	776	5	0	0	593445	692	0	correct_rejection	NA	0
1	Nonet	129	129	777	6	0	0	594153	692	0	correct_rejection	NA	0
1	Nonet	130	130	778	0	1	3	594862	692	1	hit	412	0
1	Nonet	131	131	779	6	0	0	595571	691	0	correct_rejection	NA	0
1	Nonet	132	132	780	5	0	0	596279	692	0	correct_rejection	NA	0
1	Nonet	133	133	781	4	0	0	596988	691	0	correct_rejection	NA	0
1	Nonet	134	134	782	6	0	0	597696	692	0	correct_rejection	NA	0
1	Nonet	135	135	783	5	0	0	598405	691	0	correct_rejection	NA	0
1	Nonet	136	136	784	4	0	0	599113	692	0	correct_rejection	NA	0
1	Nonet	137	137	785	0	1	2	599822	692	1	hit	382	0
1	Nonet	138	138	786	6	0	0	600530	692	0	correct_rejection	NA	0
1	Nonet	139	139	787	5	0	0	601239	692	0	correct_rejection	NA	0
1	Nonet	140	140	788	4	0	0	601948	691	0	correct_rejection	NA	0
1	Nonet	141	141	789	0	1	3	602656	692	1	hit	362	0
1	Nonet	142	142	790	7	0	0	603365	691	0	correct_rejection	NA	0
1	Nonet	143	143	791	8	0	0	604073	692	0	correct_rejection	NA	0
1	Nonet	144	144	792	9	0	0	604782	692	0	correct_rejection	NA	0
1	Nonet	145	145	793	7	0	0	605490	692	0	correct_rejection	NA	0
1	Nonet	146	146	794	8	0	0	606199	692	0	correct_rejection	NA	0
1	Nonet	147	147	795	0	1	1	606908	691	1	hit	504	0
1	Nonet	148	148	796	9	0	0	607616	692	0	correct_rejection	NA	0
1	Nonet	149	149	797	7	0	0	608325	691	0	correct_rejection	NA	0
1	Nonet	150	150	798	8	0	0	609033	692	0	correct_rejection	NA	0
1	Nonet	151	151	799	9	0	0	609742	692	0	correct_rejection	NA	0
1	Nonet	152	152	800	7	0	0	610450	692	0	correct_rejection	NA	0
1	Nonet	153	153	801	8	0	0	611159	692	0	correct_rejection	NA	0
1	Nonet	154	154	802	0	1	1	611868	691	1	hit	381	0
1	Nonet	155	155	803	9	0	0	612576	692	0	correct_rejection	NA	0
1	Nonet	156	156	804	7	0	0	613285	691	0	correct_rejection	NA	0
1	Nonet	157	157	805	8	0	0	613993	692	0	correct_rejection	NA	0
1	Nonet	158	158	806	9	0	0	614702	692	0	correct_rejection	NA	0
1	Nonet	159	159	807	7	0	0	615410	692	0	correct_rejection	NA	0
1	Nonet	160	160	808	0	1	1	616119	692	1	hit	416	0
1	Nonet	161	161	809	8	0	0	616828	691	0	correct_rejection	NA	0
1	Nonet	162	162	810	9	0	0	617536	692	0	correct_rejection	NA	0
1	Single	1	325	811	9	0	0	691777	692	0	correct_rejection	NA	2079477
1	Single	2	326	812	5	0	0	692486	691	0	correct_rejection	NA	0
1	Single	3	327	813	7	0	0	693194	692	0	correct_rejection	NA	0
1	Single	4	328	814	6	0	0	693903	692	0	correct_rejection	NA	0
1	Single	5	329	815	9	0	0	694611	692	0	correct_rejection	NA	0
1	Single	6	330	816	4	0	0	695320	692	0	correct_rejection	NA	0
1	Single	7	331	817	4	0	0	696029	691	0	correct_rejection	NA	0
1	Single	8	332	818	7	0	0	696737	692	0	correct_rejection	NA	0
1	Single	9	333	819	8	0	0	697446	691	0	correct_rejection	NA	0
1	Single	10	334	820	0	1	1	698154	692	0	miss	NA	0
1	Single	11	335	821	5	0	0	698863	692	0	correct_rejection	NA	0
1	Single	12	336	822	9	0	0	699571	692	0	correct_rejection	NA	0
1	Single	13	337	823	8	0	0	700280	692	0	correct_rejection	NA	0
1	Single	14	338	824	6	0	0	700989	691	0	correct_rejection	NA	0
1	Single	15	339	825	7	0	0	701697	692	0	correct_rejection	NA	0
1	Single	16	340	826	4	0	0	702406	691	0	correct_rejection	NA	0
1	Single	17	341	827	5	0	0	703114	692	0	correct_rejection	NA	0
1	Single	18	342	828	8	0	0	703823	692	0	correct_rejection	NA	0
1	Single	19	343	829	8	0	0	704531	692	0	correct_rejection	NA	0
1	Single	20	344	830	9	0	0	705240	692	0	correct_rejection	NA	0
1	Single	21	345	831	7	0	0	705949	691	0	correct_rejection	NA	0
1	Single	22	346	832	5	0	0	706657	692	0	correct_rejection	NA	0
1	Single	23	347	833	5	0	0	707366	691	0	correct_rejection	NA	0
1	Single	24	348	834	4	0	0	708074	692	0	correct_rejection	NA	0
1	Single	25	349	835	0	1	1	708783	691	0	miss	NA	0
1	Single	26	350	836	9	0	0	709491	692	0	correct_rejection	NA	0
1	Single	27	351	837	9	0	0	710200	692	0	correct_rejection	NA	0
1	Single	28	352	838	6	0	0	710908	692	0	correct_rejection	NA	0
1	Single	29	353	839	8	0	0	711617	692	0	correct_rejection	NA	0
1	Single	30	354	840	4	0	0	712326	691	0	correct_rejection	NA	0
1	Single	31	355	841	6	0	0	713034	692	0	correct_rejection	NA	0
1	Single	32	356	842	0	1	1	713743	691	0	miss	NA	0
1	Single	33	357	843	6	0	0	714451	692	0	correct_rejection	NA	0
1	Single	34	358	844	5	0	0	715160	692	0	correct_rejection	NA	0
1	Single	35	359	845	6	0	0	715868	692	0	correct_rejection	NA	0
1	Single	36	360	846	4	0	0	716577	692	0	correct_rejection	NA	0
1	Single	37	361	847	8	0	0	717286	691	0	correct_rejection	NA	0
1	Single	38	362	848	7	0	0	717994	692	0	correct_rejection	NA	0
1	Single	39	363	849	7	0	0	718703	691	0	correct_rejection	NA	0
1	Single	40	364	850	5	0	0	719411	692	0	correct_rejection	NA	0
1	Single	41	365	851	8	0	0	720120	692	0	correct_rejection	NA	0
1	Single	42	366	852	4	0	0	720828	692	0	correct_rejection	NA	0
1	Single	43	367	853	5	0	0	721537	692	0	correct_rejection	NA	0
1	Single	44	368	854	6	0	0	722246	691	0	correct_rejection	NA	0
1	Single	45	369	855	0	1	1	722954	692	0	miss	NA	0
1	Single	46	370	856	8	0	0	723663	691	0	correct_rejection	NA	0
1	Single	47	371	857	6	0	0	724371	692	0	correct_rejection	NA	0
1	Single	48	372	858	6	0	0	725080	692	0	correct_rejection	NA	0
1	Single	49	373	859	4	0	0	725788	692	0	correct_rejection	NA	0
1	Single	50	374	860	7	0	0	726497	692	0	correct_rejection	NA	0
